1391_g	86	0	4294	67	101	0
1392_g	1	3	31	9	10	0
1393_g	1	0	37	0	0	0
1394_g	0	0	32	0	0	0
1395_g	0	0	21	0	0	0
1396_g	5	0	89	1	6	0
1397_g	1	0	19	2	0	0
1398_g	22	0	470	11	13	0
1399_g	9	0	913	12	14	0
139_g	332	147	69	261	188	0
13_g	28	4	135	44	36	0
1400_g	3	0	347	4	7	0
1401_g	27	0	1054	21	28	0
1402_g	0	0	215	2	1	0
1403_g	1	0	202	0	0	0
1404_g	2	0	239	0	0	0
1405_g	6	0	157	4	7	0
1406_g	2	0	65	39	68	0
1407_g	0	0	27	1	0	0
1408_g	0	0	5	6	2	0
1409_g	1	0	108	2	1	0
140_g	88	230	200	330	760	0
1410_g	8	0	201	7	2	0
1411_g	2	0	56	0	2	0
1412_g	1	2	20	1	4	0
1413_g	6	0	203	5	5	0
1414_g	24	0	514	23	20	0
1415_g	42	0	906	16	27	0
1416_g	0	0	26	0	0	0
1417_g	0	0	26	0	0	0
1418_g	0	0	39	0	0	0
1419_g	5	0	101	6	0	0
141_g	35	89	216	69	44	0
1420_g	3	0	61	0	1	0
1421_g	0	0	58	1	0	0
1422_g	42	0	2497	23	45	0
1423_g	28	0	1348	13	29	0
1424_g	30	0	1068	20	21	0
1425_g	9	0	605	6	7	0
1426_g	60	0	4968	42	61	0
1427_g	22	0	515	9	19	0
1428_g	33	0	1143	18	20	0
1429_g	21	0	1162	6	14	0
142_g	83	183	200	133	72	0
1430_g	8	0	113	11	8	0
1431_g	2	0	56	0	1	0
1432_g	4	6	70	2	1	0
1433_g	11	0	208	16	11	0
1434_g	0	0	0	0	0	0
1435_g	10	13	70	58	66	0
1436_g	0	0	33	0	4	0
1437_g	1	0	36	11	24	0
1438_g	1	0	123	0	1	0
1439_g	3	0	26	0	2	0
143_g	2	0	54	2	1	0
1440_g	11	1	68	17	13	0
1441_g	0	0	40	3	1	0
1442_g	3	0	65	4	6	0
1443_g	1	0	24	0	0	0
1444_g	0	0	49	2	0	0
1445_g	2	0	101	0	5	0
1446_g	78	90	26	321	581	0
1447_g	2	0	108	4	2	0
1448_g	4	0	161	6	1	0
1449_g	0	0	48	0	0	0
144_g	6	0	158	1	3	0
1450_g	0	0	53	0	1	0
1451_g	7	0	157	293	30	0
1452_g	5	0	185	259	91	0
1453_g	0	0	62	0	0	0
1454_g	0	0	0	0	0	0
1455_g	1	0	56	0	1	0
1456_g	76	18	684	89	70	0
1457_g	116	14	838	125	98	0
1458_g	0	0	51	0	0	0
1459_g	0	0	70	0	0	0
145_g	92	179	298	436	419	0
1460_g	202	13	4725	415	332	0
1461_g	0	0	524	0	0	0
1462_g	0	0	51	0	0	0
1463_g	0	0	25	1	7	0
1464_g	3	0	62	0	37	0
1465_g	885	1545	433	746	904	0
1466_g	24	40	150	40	56	0
1467_g	0	0	3	0	0	0
1468_g	0	0	58	2	0	0
1469_g	2	0	54	0	0	0
146_g	8	0	228	197	164	0
1470_g	0	0	18	0	0	0
1471_g	15	15	36	15	25	0
1472_g	75	29	35	37	59	0
1473_g	0	2	24	0	3	0
1474_g	0	0	30	0	0	0
1475_g	0	0	37	1	1	0
1476_g	0	0	42	8	4	0
1477_g	2	0	27	2	1	0
1478_g	0	0	13	0	0	0
1479_g	4	0	16	23	13	0
147_g	535	432	158	723	373	0
1480_g	18	3	123	41	19	0
1481_g	169	288	127	223	229	0
1482_g	0	0	0	0	0	0
1483_g	13	0	19	34	32	0
1484_g	0	0	60	30	14	0
1485_g	2	0	60	0	1	0
1486_g	28	9	53	179	107	0
1487_g	231	95	43	20	24	0
1488_g	38	14	21	12	16	0
1489_g	0	6	16	6	5	0
148_g	446	383	215	472	382	0
1490_g	4	0	90	2	1	0
1491_g	834	1610	154	834	772	0
1492_g	32	19	10	0	1	0
1493_g	4718	19627	44	30	224	0
1494_g	586	560	226	625	310	0
1495_g	7	0	82	1	7	0
1496_g	9	0	138	10	40	0
1497_g	2	0	38	3	0	0
1498_g	1	4	70	10	32	0
1499_g	67	61	246	160	72	0
149_g	7	0	41	19	13	0
14_g	4	1	136	11	11	0
1500_g	1	0	62	1	0	0
1501_g	6	2	192	10	256	0
1502_g	4	0	57	2	2	0
1503_g	2	0	75	0	1	0
1504_g	13	0	592	9	5	0
1505_g	3	0	44	1	2	0
1506_g	2	0	71	1	2	0
1507_g	0	0	17	0	0	0
1508_g	2	0	71	60	6	0
1509_g	1	0	33	2	0	0
150_g	96	66	150	27	93	0
1510_g	212	83	88	138	155	0
1511_g	0	0	66	2	0	0
1512_g	0	0	35	0	0	0
1513_g	0	0	14	2	6	0
1514_g	0	0	40	14	22	0
1515_g	23	3	4	62	44	0
1516_g	6	0	118	4	4	0
1517_g	1	0	130	3	2	0
1518_g	15	0	284	7	20	0
1519_g	7	0	58	6	0	0
151_g	26	35	139	535	194	0
1520_g	36	28	74	76	65	0
1521_g	120	247	117	293	193	0
1522_g	2	0	30	3	1	0
1523_g	1	0	51	1	1	0
1524_g	2	0	88	1	4	0
1525_g	44	15	67	61	61	0
1526_g	519	812	111	857	656	0
1527_g	0	0	51	15	21	0
1528_g	1	0	64	1	1	0
1529_g	58	95	201	119	183	0
152_g	336	509	418	257	229	0
1530_g	0	0	12	1	2	0
1531_g	0	0	107	46	60	0
1532_g	29	33	237	12	21	0
1533_g	0	0	30	0	0	0
1534_g	4	0	61	8	9	0
1535_g	0	0	31	0	0	0
1536_g	0	0	41	0	0	0
1537_g	0	0	65	0	0	0
1538_g	0	0	444	0	0	0
1539_g	0	0	0	0	0	0
153_g	53	9	445	33	25	0
1540_g	0	0	0	0	0	0
1541_g	0	0	0	0	0	0
1542_g	0	0	0	0	0	0
1543_g	0	0	0	0	0	0
1544_g	0	0	0	0	0	0
1545_g	0	0	0	0	0	0
1546_g	0	0	0	0	0	0
1547_g	0	0	0	0	0	0
1548_g	0	0	57	0	0	0
1549_g	0	0	0	0	0	0
154_g	2645	3049	474	582	940	0
1550_g	1	0	89	0	7	0
1551_g	0	0	17	7	19	0
1552_g	10	0	232	3	4	0
1553_g	127	178	29	29	11	0
1554_g	1	0	56	0	0	0
1555_g	0	0	13	0	0	0
1556_g	8	31	48	172	72	0
1557_g	119	159	66	92	74	0
1558_g	4	5	43	4	3	0
1559_g	0	0	0	0	0	0
155_g	4564	10506	43	1	1	0
1560_g	0	0	92	0	0	0
1561_g	0	0	0	0	0	0
1562_g	97	8	1246	159	135	0
1563_g	0	0	103	0	0	0
1564_g	0	0	1	0	0	0
1565_g	0	0	0	0	0	0
1566_g	52	137	86	70	109	0
1567_g	8	0	176	8	2	0
1568_g	6	0	279	5	5	0
1569_g	5	0	322	10	5	0
156_g	16	15	25	3	6	0
1570_g	0	0	150	0	0	0
1571_g	0	0	262	1	1	0
1572_g	29	0	1110	12	19	0
1573_g	2	0	60	6	1	0
1574_g	0	0	75	0	0	0
1575_g	12	0	182	4	22	0
1576_g	535	143	84	882	1438	0
1577_g	1	0	52	5	3	0
1578_g	0	0	107	0	0	0
1579_g	0	0	15	0	0	0
157_g	29	13	188	103	133	0
1580_g	0	0	911	0	0	0
1581_g	0	0	22	0	0	0
1582_g	0	0	55	0	0	0
1583_g	0	0	0	0	0	0
1584_g	0	0	0	0	0	0
1585_g	12	5	72	20	6	0
1586_g	2	0	17	0	1	0
1587_g	3	0	153	8	4	0
1588_g	1	0	43	1	0	0
1589_g	0	0	3	0	0	0
158_g	5	0	101	48	55	0
1590_g	0	0	40	0	0	0
1591_g	0	0	1	0	0	0
1592_g	0	0	0	0	0	0
1593_g	0	0	8	0	0	0
1594_g	9546	346	1950	5865	3454	0
1595_g	0	0	0	0	0	0
1596_g	0	0	93	0	0	0
1597_g	0	0	0	0	0	0
1598_g	0	0	109	0	0	0
1599_g	0	0	0	0	0	0
159_g	4	2	64	32	15	0
15_g	17	1	69	29	10	1
1600_g	0	0	0	0	0	0
1601_g	0	0	38	0	0	0
1602_g	0	0	0	0	0	0
1603_g	0	0	0	0	0	0
1604_g	1	0	38	8	6	0
1605_g	22	11	55	42	43	0
1606_g	23	63	222	361	292	0
1607_g	0	0	103	0	0	0
1608_g	23	0	816	30	53	0
1609_g	0	0	0	0	0	0
160_g	24	23	93	28	83	0
1610_g	0	0	32	0	0	0
1611_g	0	0	0	0	0	0
1612_g	0	0	0	0	0	0
1613_g	0	0	0	0	0	0
1614_g	1	0	8	4	2	0
1615_g	3	0	81	1	2	0
1616_g	10	14	151	13	38	0
1617_g	76	63	105	80	300	0
1618_g	50	34	34	40	153	0
1619_g	13	26	47	0	8	0
161_g	41	196	127	28	164	0
1620_g	209	248	82	91	95	0
1621_g	17	12	43	2	2	0
1622_g	516	525	135	300	194	0
1623_g	0	0	45	20	166	0
1624_g	36	43	275	96	113	0
1625_g	3	0	86	3	3	0
1626_g	1	0	88	1	3	0
1627_g	9	0	136	3	22	0
1628_g	228	338	450	186	381	0
1629_g	5	0	101	4	4	0
162_g	10	2	52	8	8	0
1630_g	37	18	124	77	119	0
1631_g	0	0	1	0	0	0
1632_g	8	0	1408	13	19	0
1633_g	0	0	1	0	0	0
1634_g	0	0	2	0	0	0
1635_g	0	0	3	0	0	0
1636_g	0	0	60	0	0	0
1637_g	0	0	93	0	0	0
1638_g	0	0	0	0	0	0
1639_g	0	0	8	0	0	0
163_g	0	0	58	0	5	0
1640_g	3	0	99	3	0	0
1641_g	2	0	215	2	6	0
1642_g	8	0	184	7	7	0
1643_g	5	0	245	13	9	0
1644_g	13	0	320	2	18	0
1645_g	936	251	9086	2312	704	0
1646_g	0	0	0	0	0	0
1647_g	17010	13	9	2353	4109	0
1648_g	1	0	28	0	0	0
1649_g	0	0	16	0	0	0
164_g	48	21	258	375	1370	0
1650_g	2	0	21	0	0	0
1651_g	81	82	38	60	50	0
1652_g	1577	1645	53	38	14	0
1653_g	4	0	122	4	11	0
1654_g	226	216	138	341	264	0
1655_g	3	0	48	9	55	0
1656_g	1	0	104	6	3	0
1657_g	2	0	141	3	10	0
1658_g	1	0	91	39	3	0
1659_g	2	0	86	10	13	0
165_g	2	0	61	11	57	0
1660_g	3	0	41	4	9	0
1661_g	170	104	238	69	94	0
1662_g	1	0	7	18	13	0
1663_g	39	34	118	59	58	0
1664_g	158	212	95	159	203	0
1665_g	2	22	81	27	33	0
1666_g	2	0	139	8	9	0
1667_g	0	0	82	0	0	0
1668_g	0	0	6	0	1	0
1669_g	0	0	73	0	0	0
166_g	4	0	191	27	50	0
1670_g	0	0	21	0	0	0
1671_g	0	0	13	2	0	0
1672_g	14	0	566	9	8	0
1673_g	25	0	714	35	24	0
1674_g	8	0	153	7	3	0
1675_g	9	0	75	5	3	0
1676_g	11	0	92	6	10	0
1677_g	35	0	583	31	42	0
1678_g	0	0	58	1	1	0
1679_g	1	0	240	4	6	0
167_g	17	14	114	4	14	0
1680_g	45	0	1491	50	51	0
1681_g	0	0	88	0	0	0
1682_g	0	0	37	0	0	0
1683_g	0	0	8	0	0	0
1684_g	0	0	0	0	0	0
1685_g	0	0	0	0	0	0
1686_g	0	0	31	0	0	0
1687_g	0	0	213	0	1	0
1688_g	0	0	0	0	0	0
1689_g	955	1043	10	22	10	0
168_g	0	0	56	8	2	0
1690_g	0	5	2	15	17	0
1691_g	297	275	184	36	13	0
1692_g	3	0	83	4	0	0
1693_g	0	0	0	0	0	0
1694_g	5	0	90	5	4	0
1695_g	9	10	55	16	22	0
1696_g	192	169	109	87	47	0
1697_g	0	0	31	0	2	0
1698_g	0	0	25	0	0	0
1699_g	0	0	465	3	2	0
169_g	336	173	157	3454	1351	0
16_g	548	378	170	367	256	0
1700_g	0	0	0	0	0	0
1701_g	0	0	81	0	0	0
1702_g	0	0	18	0	0	0
1703_g	0	0	0	0	0	0
1704_g	508	1	4164	234	142	0
1705_g	0	0	0	0	0	0
1706_g	0	0	117	1	0	0
1707_g	0	0	70	0	0	0
1708_g	0	0	56	0	1	0
1709_g	6	0	3	3	2	0
170_g	7	0	37	25	5	0
1710_g	1	0	102	79	9	0
1711_g	3	0	30	0	1	0
1712_g	0	0	71	0	0	0
1713_g	0	0	3	0	0	0
1714_g	0	0	0	0	0	0
1715_g	0	0	614	0	0	0
1716_g	16	0	1258	31	31	0
1717_g	0	0	0	0	0	0
1718_g	0	0	115	0	0	0
1719_g	0	0	45	0	0	0
171_g	92	108	215	16	15	0
1720_g	0	0	0	0	0	0
1721_g	0	0	0	0	0	0
1722_g	0	0	0	0	0	0
1723_g	9	12	40	0	0	0
1724_g	0	0	19	0	16	0
1725_g	0	0	39	1	0	0
1726_g	0	0	14	0	3	0
1727_g	0	0	0	0	0	0
1728_g	32	0	1301	26	34	0
1729_g	0	0	57	0	0	0
172_g	1234	780	66	334	203	0
1730_g	0	0	0	0	0	0
1731_g	0	0	0	0	0	0
1732_g	0	0	0	0	0	0
1733_g	0	0	0	0	0	0
1734_g	4	0	86	0	1	0
1735_g	0	0	36	6	7	0
1736_g	12	0	149	1	11	0
1737_g	19	0	460	16	12	0
1738_g	3	0	188	7	5	0
1739_g	78	5	2449	53	55	0
